 ,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,CRR,HCC,X20100524_LT_serum_and_plasma_POS_34401,X20100524_LT_serum_and_plasma_POS_35501,X20100524_LT_serum_and_plasma_POS_35601,X20100524_LT_serum_and_plasma_POS_41101,X20100524_LT_serum_and_plasma_POS_42001,X20100524_LT_serum_and_plasma_POS_42101,isotopes,adduct,pcgroup,two batch common,three batch common,B1 flg,B2 flg,B3 flg,Query Mass,Name,Formula,Exact Mass,PPM Error,PubChem CID,HMDB,LIPID MAPS,KEGG,MMCD,METLIN,parser
,,,,,,,,,,benign,benign,benign,malignant,malignant,malignant,,,,,,,,,,,,,,,,,,,,
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,2-(1-Pyrrolidinyl)-2-cyclopenten-1-one,C9H13NO,151.099714,4,6429123,HMDB0039674,,,,94229,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,"2,3,4,5,6,7-Hexahydrocyclopent[b]azepin-8(1H)-one",C9H13NO,151.099714,4,6428974,HMDB0039663,,,,94218,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,"1,2,3,4,5,6-Hexahydro-6-methyl-7H-cyclopenta[b]pyridin-7-one",C9H13NO,151.099714,4,6428980,HMDB0039659,,,,94214,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,"1,2,3,4,5,6-Hexahydro-5-methyl-7H-cyclopenta[b]pyridin-7-one",C9H13NO,151.099714,4,6428977,HMDB0039658,,,,94213,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,N-Methyltyramine,C9H13NO,151.099714,4,9727,HMDB0003633,,C02442,,58167,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,Phenylpropanolamine;D-Cathine,C9H13NO,151.099714,4,26934;441457,HMDB0001942;, ,C02343;C08300, ,1846;,-1
173,152.1062522,152.0949766,152.109338,114.9563245,114.095355,116.0130978,341,236,105,171.6785696,122.1423214,124.9146037,36.12997364,362.2632651,331.8216211,,[M+H-H20]+ 169.112,81,1,0,1,1,0,152.1062522,N-Methylphenylethanolamine,C9H13NO,151.099714,4,913,HMDB0001387,,C03711,,44808,-1
174,153.093413,153.0851565,153.1015504,114.9479829,113.5863811,131.8368475,384,256,120,152.6735773,85.79971595,75.12605708,30.4706516,262.577724,233.4229695,,,81,0,0,1,0,0,,,,,,,,,,,,
175,154.9711468,154.9663723,154.9780345,24.06672187,21.93410947,24.87450452,377,257,120,1169.277794,241.0060289,264.4070564,349.5917528,324.0891571,276.786898,,[M+Na]+ 131.982,46,0,0,1,0,0,,,,,,,,,,,,
176,156.0423615,156.0352535,156.0461609,19.93316153,16.70414152,21.56534286,375,258,117,18.52167334,108.4812278,93.36965638,101.4810612,63.08063811,69.76667094,,,110,1,0,1,1,0,156.0423615,"Potassium N,N-dimethyl-beta-alaninate",C5H10KNO2,155.0348602,1,,,,,,297914,-1
176,156.0423615,156.0352535,156.0461609,19.93316153,16.70414152,21.56534286,375,258,117,18.52167334,108.4812278,93.36965638,101.4810612,63.08063811,69.76667094,,,110,1,0,1,1,0,156.0423615,3-(hydroxyamino)propylphosphonic acid,C3H10NO4P,155.0347444,2,,,,,,280656,-1
176,156.0423615,156.0352535,156.0461609,19.93316153,16.70414152,21.56534286,375,258,117,18.52167334,108.4812278,93.36965638,101.4810612,63.08063811,69.76667094,,,110,1,0,1,1,0,156.0423615,1-(Methoxycarbonyl)cyclobut-2-ene-1-carboxylate,C7H7O4,155.0344337,4,,,,,,272750,-1
176,156.0423615,156.0352535,156.0461609,19.93316153,16.70414152,21.56534286,375,258,117,18.52167334,108.4812278,93.36965638,101.4810612,63.08063811,69.76667094,,,110,1,0,1,1,0,156.0423615,"(2S,3S)-3-Amino-2-hydroxybutanoic acid--hydrogen chloride (1/1)",C4H10ClNO3,155.0349209,1,,,,,,271122,-1
176,156.0423615,156.0352535,156.0461609,19.93316153,16.70414152,21.56534286,375,258,117,18.52167334,108.4812278,93.36965638,101.4810612,63.08063811,69.76667094,,,110,1,0,1,1,0,156.0423615,N-Methylethanolamine phosphate,C3H10NO4P,155.0347443,2,,,,,,63347,-1
176,156.0423615,156.0352535,156.0461609,19.93316153,16.70414152,21.56534286,375,258,117,18.52167334,108.4812278,93.36965638,101.4810612,63.08063811,69.76667094,,,110,1,0,1,1,0,156.0423615,D-1-Aminopropan-2-ol O-phosphate;L-1-Aminopropan-2-ol O-phosphate,C3H10NO4P,155.0347,2,440233;440231, , ,C04122;C04126, ,63967;,-1
176,156.0423615,156.0352535,156.0461609,19.93316153,16.70414152,21.56534286,375,258,117,18.52167334,108.4812278,93.36965638,101.4810612,63.08063811,69.76667094,,,110,1,0,1,1,0,156.0423615,N-Methylethanolaminium phosphate,C3H10NO4P,155.0347443,2,439436,HMDB0060173,,C01210,,,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"2,7-Dimethylnaphthalene",C12H12,156.0939004,7,,,,,,338646,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"2,3-Dimethylnaphthalene",C12H12,156.0939004,7,,,,,,338634,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"1,3-Dimethylnaphthalene",C12H12,156.0939004,7,,,,,,338552,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"1,5-Dimethylnaphthalene",C12H12,156.0939004,7,,,,,,338519,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"[(Cyclopenta-1,3-dien-1-yl)methyl]benzene",C12H12,156.0939004,7,,,,,,337049,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"1,2-Dimethylnapthalene",C12H12,156.0939004,7,,,,,,332724,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"Tricyclo(5.5.0.02,8)dodecatetraene",C12H12,156.0939004,7,,,,,,327528,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,Tricyclobutenobenzene,C12H12,156.0939004,7,,,,,,322189,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"1,5,9-Cyclododecatriyne",C12H12,156.0939004,7,,,,,,322186,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"2-Methylbicyclo(4.4.1)undeca-1,3,5,7,9-pentaene",C12H12,156.0939004,7,,,,,,314589,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"Azulene, 4,6-dimethyl-",C12H12,156.0939004,7,,,,,,303395,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"Azulene, 5,7-dimethyl-",C12H12,156.0939004,7,,,,,,303391,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"1,4-Dimethylnaphthalene",C12H12,156.0939004,7,,,,,,297846,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"(3-Methylcyclopenta-1,3-dien-1-yl)benzene",C12H12,156.0939004,7,,,,,,279891,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"(3-Methylcyclopenta-1,4-dien-1-yl)benzene",C12H12,156.0939004,7,,,,,,275729,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"Tricyclo(4.4.2.0(1,6))dodeca-2,4,7,9-tetraene",C12H12,156.0939004,7,,,,,,266397,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"2,6-Dimethylnaphthalene",C12H12,156.0939004,7,,,,,,69971,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"1,8-Dimethylnaphthalene",C12H12,156.0939,7,11287,,,C14703,,70274,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"1,2-Dimethylnaphthalene",C12H12,156.0939,7,11317,,,C14329,,69970,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"1,6-Dimethylnaphthalene",C12H12,156.0939,7,11328,,,C14217,,69884,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"1,7-Dimethylnaphthalene",C12H12,156.0939004,7,11326,HMDB0059854,,,,,-1
177,157.1,157.1,157.1042301,245.800439,244.4993123,247.2047072,378,258,120,36.38699181,88.95586559,91.1950337,264.7529586,241.8266204,269.5902704,,,16,1,0,1,1,0,157.1,"2,6-Dimethyl-naphtalene",C12H12,156.0939004,7,11387,HMDB0059764,,C14330,,,-1
178,158.0823431,158.08,158.0947735,226.9616438,224.8503963,230.344224,378,258,120,260.7441795,82.92445121,59.70950975,246.2159383,71.57544093,95.81114852,,,7,0,0,1,0,0,158.0823431,1-Ethoxycarbonylcyclopropane-1-carbamide,C7H11NO3,157.0738932,7,,,,,,332144,-1
178,158.0823431,158.08,158.0947735,226.9616438,224.8503963,230.344224,378,258,120,260.7441795,82.92445121,59.70950975,246.2159383,71.57544093,95.81114852,,,7,0,0,1,0,0,158.0823431,2-(Dimethylcarbamoyl)cyclopropane-1-carboxylic acid,C7H11NO3,157.0738932,7,,,,,,328585,-1
178,158.0823431,158.08,158.0947735,226.9616438,224.8503963,230.344224,378,258,120,260.7441795,82.92445121,59.70950975,246.2159383,71.57544093,95.81114852,,,7,0,0,1,0,0,158.0823431,"Cyclohexene, 6-methoxy-1-nitro-",C7H11NO3,157.0738932,7,,,,,,267749,-1
178,158.0823431,158.08,158.0947735,226.9616438,224.8503963,230.344224,378,258,120,260.7441795,82.92445121,59.70950975,246.2159383,71.57544093,95.81114852,,,7,0,0,1,0,0,158.0823431,Ethadione,C7H11NO3,157.0738932,7,,,,,,71882,-1
178,158.0823431,158.08,158.0947735,226.9616438,224.8503963,230.344224,378,258,120,260.7441795,82.92445121,59.70950975,246.2159383,71.57544093,95.81114852,,,7,0,0,1,0,0,158.0823431,N-ACETYLPROLINE,C7H11NO3,157.0738932,7,,,,,,43543,-1
178,158.0823431,158.08,158.0947735,226.9616438,224.8503963,230.344224,378,258,120,260.7441795,82.92445121,59.70950975,246.2159383,71.57544093,95.81114852,,,7,0,0,1,0,0,158.0823431,N-Methacrylylglycine methyl ester,C7H11NO3,157.073894,7,,,,,,5813,-1
178,158.0823431,158.08,158.0947735,226.9616438,224.8503963,230.344224,378,258,120,260.7441795,82.92445121,59.70950975,246.2159383,71.57544093,95.81114852,,,7,0,0,1,0,0,158.0823431,Ethosuximide M7,C7H11NO3,157.073894,7,,,,,,2602,-1
178,158.0823431,158.08,158.0947735,226.9616438,224.8503963,230.344224,378,258,120,260.7441795,82.92445121,59.70950975,246.2159383,71.57544093,95.81114852,,,7,0,0,1,0,0,158.0823431,"Ethosuximide M6, 2-(1-Hydroxyethyl)-2-methylsuccinimide",C7H11NO3,157.073894,7,,,,,,2601,-1
178,158.0823431,158.08,158.0947735,226.9616438,224.8503963,230.344224,378,258,120,260.7441795,82.92445121,59.70950975,246.2159383,71.57544093,95.81114852,,,7,0,0,1,0,0,158.0823431,2-Ethyl-2-methyl-3-hydroxysuccinimide,C7H11NO3,157.073894,7,,,,,,2596,-1
178,158.0823431,158.08,158.0947735,226.9616438,224.8503963,230.344224,378,258,120,260.7441795,82.92445121,59.70950975,246.2159383,71.57544093,95.81114852,,,7,0,0,1,0,0,158.0823431,2-Hydroxyethylclavam,C7H11NO3,157.0739,7,133204,,,C17361,,71635,-1
178,158.0823431,158.08,158.0947735,226.9616438,224.8503963,230.344224,378,258,120,260.7441795,82.92445121,59.70950975,246.2159383,71.57544093,95.81114852,,,7,0,0,1,0,0,158.0823431,N-Acetylproline,C7H11NO3,157.0738932,7,66141,HMDB0094701,,,,,-1
178,158.0823431,158.08,158.0947735,226.9616438,224.8503963,230.344224,378,258,120,260.7441795,82.92445121,59.70950975,246.2159383,71.57544093,95.81114852,,,7,0,0,1,0,0,158.0823431,Paramethadione,C7H11NO3,157.0738932,7,8280,HMDB0014755,,C07411,,66639,-1
178,158.0823431,158.08,158.0947735,226.9616438,224.8503963,230.344224,378,258,120,260.7441795,82.92445121,59.70950975,246.2159383,71.57544093,95.81114852,,,7,0,0,1,0,0,158.0823431,Tiglylglycine,C7H11NO3,157.0738932,7,6441567,HMDB0000959,,,,4246,-1
178,158.0823431,158.08,158.0947735,226.9616438,224.8503963,230.344224,378,258,120,260.7441795,82.92445121,59.70950975,246.2159383,71.57544093,95.81114852,,,7,0,0,1,0,0,158.0823431,3-Methylcrotonylglycine,C7H11NO3,157.0738932,7,169485,HMDB0000459,,C20828,,,-1
179,158.9660126,158.96,158.9670177,17.96932039,17.83702225,18.84164573,378,258,120,2215.701819,2599.609575,2543.738495,2506.903513,2332.216047,2295.410855,,[M+Na]+ 135.977,107,1,0,1,1,0,,,,,,,,,,,,
180,159.0279119,159.0188662,159.034785,23.09361796,21.22599993,25.49465771,377,257,120,61.84704856,49.27386448,54.96521357,182.8028548,198.9664697,199.6459926,,[M+Na]+ 136.039,324,0,0,1,0,0,159.0279119,3-Nitrobenzyl radical,C7H6NO2,136.0398534,0,,,,,,327341,136
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,1-(m-Tolyl)imidazole,C10H10N2,158.0843983,5,,,,,,339449,-1
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,4-methylquinolin-7-amine,C10H10N2,158.0843983,5,,,,,,335914,-1
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,2-methylquinolin-7-amine,C10H10N2,158.0843983,5,,,,,,332864,-1
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,"Naphthalene-2,7-diamine",C10H10N2,158.0843983,5,,,,,,327681,-1
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,"Quinoxaline, 2,6-dimethyl-",C10H10N2,158.0843983,5,,,,,,324967,-1
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,2-(1H-Pyrrol-1-yl)aniline,C10H10N2,158.0843983,5,,,,,,321774,-1
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,"1,8-Naphthalenediamine",C10H10N2,158.0843983,5,,,,,,309292,-1
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,2-Aminomethylquinoline,C10H10N2,158.0843983,5,,,,,,308465,-1
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,N-methylquinolin-5-amine,C10H10N2,158.0843983,5,,,,,,298488,-1
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,"Bipyridine, dihydro-",C10H10N2,158.0843983,5,,,,,,296165,-1
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,"5-Quinolinamine, 2-methyl-",C10H10N2,158.0843983,5,,,,,,288917,-1
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,6-Ethylquinoxaline,C10H10N2,158.0843983,5,,,,,,286897,-1
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,"1,4-Naphthalenediamine",C10H10N2,158.0843983,5,,,,,,285632,-1
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,1-(Pyridin-2-yl)cyclobutane-1-carbonitrile,C10H10N2,158.0843983,5,,,,,,277375,-1
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,alpha-Nicotyrine,C10H10N2,158.0843983,5,,,,,,270733,-1
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,1-Benzylimidazole,C10H10N2,158.0843983,5,,,,,,63058,-1
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,"1,5-Naphthalenediamine",C10H10N2,158.0844,5,16720,,,C19463,,73157,-1
181,159.0926185,159.0887803,159.1,82.53909592,73.81753268,83.64750172,385,258,120,1252.293,1702.35244,1686.475186,600.0022112,2000.966674,1777.124817,,,13,1,1,1,1,1,159.0926185,Nicotyrine,C10H10N2,158.0844,5,10249,,,C10161,,68165,-1
182,159.0926183,159.0916287,159.0934316,105.3058841,103.9190024,106.6922079,378,258,120,1422.345897,1407.746323,1474.442418,5228.931597,5426.457095,5910.050788,,,2,1,1,1,1,1,159.0926183,1-(m-Tolyl)imidazole,C10H10N2,158.0843983,5,,,,,,339449,-1
182,159.0926183,159.0916287,159.0934316,105.3058841,103.9190024,106.6922079,378,258,120,1422.345897,1407.746323,1474.442418,5228.931597,5426.457095,5910.050788,,,2,1,1,1,1,1,159.0926183,4-methylquinolin-7-amine,C10H10N2,158.0843983,5,,,,,,335914,-1
182,159.0926183,159.0916287,159.0934316,105.3058841,103.9190024,106.6922079,378,258,120,1422.345897,1407.746323,1474.442418,5228.931597,5426.457095,5910.050788,,,2,1,1,1,1,1,159.0926183,2-methylquinolin-7-amine,C10H10N2,158.0843983,5,,,,,,332864,-1
182,159.0926183,159.0916287,159.0934316,105.3058841,103.9190024,106.6922079,378,258,120,1422.345897,1407.746323,1474.442418,5228.931597,5426.457095,5910.050788,,,2,1,1,1,1,1,159.0926183,"Naphthalene-2,7-diamine",C10H10N2,158.0843983,5,,,,,,327681,-1
182,159.0926183,159.0916287,159.0934316,105.3058841,103.9190024,106.6922079,378,258,120,1422.345897,1407.746323,1474.442418,5228.931597,5426.457095,5910.050788,,,2,1,1,1,1,1,159.0926183,"Quinoxaline, 2,6-dimethyl-",C10H10N2,158.0843983,5,,,,,,324967,-1
182,159.0926183,159.0916287,159.0934316,105.3058841,103.9190024,106.6922079,378,258,120,1422.345897,1407.746323,1474.442418,5228.931597,5426.457095,5910.050788,,,2,1,1,1,1,1,159.0926183,2-(1H-Pyrrol-1-yl)aniline,C10H10N2,158.0843983,5,,,,,,321774,-1
182,159.0926183,159.0916287,159.0934316,105.3058841,103.9190024,106.6922079,378,258,120,1422.345897,1407.746323,1474.442418,5228.931597,5426.457095,5910.050788,,,2,1,1,1,1,1,159.0926183,"1,8-Naphthalenediamine",C10H10N2,158.0843983,5,,,,,,309292,-1
182,159.0926183,159.0916287,159.0934316,105.3058841,103.9190024,106.6922079,378,258,120,1422.345897,1407.746323,1474.442418,5228.931597,5426.457095,5910.050788,,,2,1,1,1,1,1,159.0926183,2-Aminomethylquinoline,C10H10N2,158.0843983,5,,,,,,308465,-1
182,159.0926183,159.0916287,159.0934316,105.3058841,103.9190024,106.6922079,378,258,120,1422.345897,1407.746323,1474.442418,5228.931597,5426.457095,5910.050788,,,2,1,1,1,1,1,159.0926183,N-methylquinolin-5-amine,C10H10N2,158.0843983,5,,,,,,298488,-1
182,159.0926183,159.0916287,159.0934316,105.3058841,103.9190024,106.6922079,378,258,120,1422.345897,1407.746323,1474.442418,5228.931597,5426.457095,5910.050788,,,2,1,1,1,1,1,159.0926183,"Bipyridine, dihydro-",C10H10N2,158.0843983,5,,,,,,296165,-1
182,159.0926183,159.0916287,159.0934316,105.3058841,103.9190024,106.6922079,378,258,120,1422.345897,1407.746323,1474.442418,5228.931597,5426.457095,5910.050788,,,2,1,1,1,1,1,159.0926183,"5-Quinolinamine, 2-methyl-",C10H10N2,158.0843983,5,,,,,,288917,-1
182,159.0926183,159.0916287,159.0934316,105.3058841,103.9190024,106.6922079,378,258,120,1422.345897,1407.746323,1474.442418,5228.931597,5426.457095,5910.050788,,,2,1,1,1,1,1,159.0926183,6-Ethylquinoxaline,C10H10N2,158.0843983,5,,,,,,286897,-1
182,159.0926183,159.0916287,159.0934316,105.3058841,103.9190024,106.6922079,378,258,120,1422.345897,1407.746323,1474.442418,5228.931597,5426.457095,5910.050788,,,2,1,1,1,1,1,159.0926183,"1,4-Naphthalenediamine",C10H10N2,158.0843983,5,,,,,,285632,-1
182,159.0926183,159.0916287,159.0934316,105.3058841,103.9190024,106.6922079,378,258,120,1422.345897,1407.746323,1474.442418,5228.931597,5426.457095,5910.050788,,,2,1,1,1,1,1,159.0926183,1-(Pyridin-2-yl)cyclobutane-1-carbonitrile,C10H10N2,158.0843983,5,,,,,,277375,-1
182,159.0926183,159.0916287,159.0934316,105.3058841,103.9190024,106.6922079,378,258,120,1422.345897,1407.746323,1474.442418,5228.931597,5426.457095,5910.050788,,,2,1,1,1,1,1,159.0926183,alpha-Nicotyrine,C10H10N2,158.0843983,5,,,,,,270733,-1
